subset	split	aug_idx	im_path	pts_path	face_box_left	face_box_top	face_box_right	face_box_bottom
helen	trainset	0	300w/helen/trainset/2431003802_1.png	300w/helen/trainset/2431003802_1.pts	179.443314	149.955338	420.642822	450.015259
helen	trainset	0	300w/helen/trainset/243100792_1.png	300w/helen/trainset/243100792_1.pts	171.472488	150.118973	428.373810	450.192902
helen	trainset	0	300w/helen/trainset/243214217_1.png	300w/helen/trainset/243214217_1.pts	198.611954	149.955292	401.573517	449.966400
helen	trainset	0	300w/helen/trainset/2432280344_1.png	300w/helen/trainset/2432280344_1.pts	192.794952	149.846649	407.038727	449.776581
helen	trainset	0	300w/helen/trainset/243232372_1.png	300w/helen/trainset/243232372_1.pts	189.436783	150.123352	409.994507	450.076935
helen	trainset	0	300w/helen/trainset/243232376_1.png	300w/helen/trainset/243232376_1.pts	183.872787	149.764221	416.368286	449.793030
helen	trainset	0	300w/helen/trainset/2432515626_1.png	300w/helen/trainset/2432515626_1.pts	201.094345	150.028641	398.298279	449.949188
helen	trainset	0	300w/helen/trainset/2432854845_1.png	300w/helen/trainset/2432854845_1.pts	187.111618	150.083344	413.174164	450.148773
helen	trainset	0	300w/helen/trainset/2433671054_1.png	300w/helen/trainset/2433671054_1.pts	183.917740	150.109909	415.973816	450.132721
helen	trainset	0	300w/helen/trainset/2434739044_1.png	300w/helen/trainset/2434739044_1.pts	188.255341	149.966385	410.933746	449.906952
helen	trainset	0	300w/helen/trainset/2436151978_1.png	300w/helen/trainset/2436151978_1.pts	179.523148	150.113266	420.956238	450.275757
helen	trainset	0	300w/helen/trainset/2436151978_3.png	300w/helen/trainset/2436151978_3.pts	187.468262	150.040604	412.708282	449.964508
helen	trainset	0	300w/helen/trainset/2436720309_1.png	300w/helen/trainset/2436720309_1.pts	189.236679	149.983170	410.840912	449.982391
helen	trainset	0	300w/helen/trainset/2437352849_1.png	300w/helen/trainset/2437352849_1.pts	189.597794	150.107544	410.390320	450.105164
helen	trainset	0	300w/helen/trainset/2437510272_1.png	300w/helen/trainset/2437510272_1.pts	177.807480	150.067474	422.201355	450.092987
helen	trainset	0	300w/helen/trainset/2437565214_1.png	300w/helen/trainset/2437565214_1.pts	182.962814	149.934769	417.183563	449.915009
helen	trainset	0	300w/helen/trainset/243759437_1.png	300w/helen/trainset/243759437_1.pts	182.318375	150.026703	417.672821	450.088257
helen	trainset	0	300w/helen/trainset/243761838_1.png	300w/helen/trainset/243761838_1.pts	177.190582	150.148758	422.017517	450.058136
helen	trainset	0	300w/helen/trainset/2437904540_1.png	300w/helen/trainset/2437904540_1.pts	190.861099	150.204315	408.896027	450.101776
helen	trainset	0	300w/helen/trainset/2439679146_1.png	300w/helen/trainset/2439679146_1.pts	184.184692	149.898712	415.744934	449.827728
helen	trainset	0	300w/helen/trainset/2439889861_1.png	300w/helen/trainset/2439889861_1.pts	184.098297	149.956635	416.090546	450.057587
helen	trainset	0	300w/helen/trainset/2439910346_1.png	300w/helen/trainset/2439910346_1.pts	177.065125	150.185471	422.618011	450.249603
helen	trainset	0	300w/helen/trainset/2441411300_1.png	300w/helen/trainset/2441411300_1.pts	200.701233	149.993347	399.245789	449.985107
helen	trainset	0	300w/helen/trainset/2441861132_1.png	300w/helen/trainset/2441861132_1.pts	173.675125	150.443695	426.075867	450.550903
helen	trainset	0	300w/helen/trainset/2442107375_1.png	300w/helen/trainset/2442107375_1.pts	188.055054	150.016342	412.231598	449.905945
helen	trainset	0	300w/helen/trainset/2442576256_1.png	300w/helen/trainset/2442576256_1.pts	187.748505	149.987595	412.028839	449.940979
helen	trainset	0	300w/helen/trainset/2442731862_1.png	300w/helen/trainset/2442731862_1.pts	166.215302	149.848923	434.049652	449.817657
helen	trainset	0	300w/helen/trainset/2442933686_1.png	300w/helen/trainset/2442933686_1.pts	186.273193	149.774979	413.902771	449.737915
helen	trainset	0	300w/helen/trainset/2446262151_1.png	300w/helen/trainset/2446262151_1.pts	178.172836	150.150009	421.819153	450.106506
helen	trainset	0	300w/helen/trainset/2446496284_2.png	300w/helen/trainset/2446496284_2.pts	179.892776	150.001892	419.590515	449.944366
helen	trainset	0	300w/helen/trainset/2447154353_1.png	300w/helen/trainset/2447154353_1.pts	170.162796	149.733551	429.819183	449.639862
helen	trainset	0	300w/helen/trainset/2447772018_1.png	300w/helen/trainset/2447772018_1.pts	166.862625	150.283600	433.321777	450.228851
helen	trainset	0	300w/helen/trainset/2447989452_1.png	300w/helen/trainset/2447989452_1.pts	194.977325	149.809677	404.129333	449.660767
helen	trainset	0	300w/helen/trainset/2448291599_1.png	300w/helen/trainset/2448291599_1.pts	177.866333	149.900803	421.968750	449.892883
helen	trainset	0	300w/helen/trainset/2449151024_1.png	300w/helen/trainset/2449151024_1.pts	188.984970	149.933533	410.846008	449.952301
helen	trainset	0	300w/helen/trainset/2449151024_2.png	300w/helen/trainset/2449151024_2.pts	196.055161	149.896149	403.872009	449.893188
helen	trainset	0	300w/helen/trainset/2449179046_1.png	300w/helen/trainset/2449179046_1.pts	165.468582	149.870377	434.423523	449.801239
helen	trainset	0	300w/helen/trainset/2449594436_1.png	300w/helen/trainset/2449594436_1.pts	190.749939	150.106415	409.350739	450.196167
helen	trainset	0	300w/helen/trainset/2449764454_1.png	300w/helen/trainset/2449764454_1.pts	186.086899	150.257248	413.857452	450.234772
helen	trainset	0	300w/helen/trainset/2450984791_1.png	300w/helen/trainset/2450984791_1.pts	183.826157	149.882370	416.392395	449.832886
helen	trainset	0	300w/helen/trainset/2453927669_1.png	300w/helen/trainset/2453927669_1.pts	172.964111	150.052078	427.364929	450.127899
helen	trainset	0	300w/helen/trainset/2454607429_1.png	300w/helen/trainset/2454607429_1.pts	192.258850	149.945908	407.642639	449.916046
helen	trainset	0	300w/helen/trainset/245801293_1.png	300w/helen/trainset/245801293_1.pts	204.081558	150.079849	395.875946	450.114990
helen	trainset	0	300w/helen/trainset/2458204984_1.png	300w/helen/trainset/2458204984_1.pts	198.266769	150.042282	402.045074	450.106842
helen	trainset	0	300w/helen/trainset/245871800_1.png	300w/helen/trainset/245871800_1.pts	149.913239	168.193649	450.037598	432.553314
helen	trainset	0	300w/helen/trainset/245873250_1.png	300w/helen/trainset/245873250_1.pts	159.839005	150.215378	439.500885	450.056213
helen	trainset	0	300w/helen/trainset/2461725904_1.png	300w/helen/trainset/2461725904_1.pts	182.110107	149.838348	417.424316	449.692200
helen	trainset	0	300w/helen/trainset/2465033947_1.png	300w/helen/trainset/2465033947_1.pts	187.376099	150.069321	412.223236	450.041656
helen	trainset	0	300w/helen/trainset/2465123535_1.png	300w/helen/trainset/2465123535_1.pts	166.958679	150.008102	433.050110	449.982147
helen	trainset	0	300w/helen/trainset/2466353526_1.png	300w/helen/trainset/2466353526_1.pts	189.682281	150.107590	410.112427	450.068634
helen	trainset	0	300w/helen/trainset/2466415593_1.png	300w/helen/trainset/2466415593_1.pts	184.507187	150.040390	415.773438	450.044586
helen	trainset	0	300w/helen/trainset/2466594504_1.png	300w/helen/trainset/2466594504_1.pts	181.108185	149.693573	418.518158	449.602020
helen	trainset	0	300w/helen/trainset/2469551410_1.png	300w/helen/trainset/2469551410_1.pts	183.342316	150.064590	416.937866	450.115295
helen	trainset	0	300w/helen/trainset/2472784229_1.png	300w/helen/trainset/2472784229_1.pts	210.480240	150.062393	389.409210	450.027618
helen	trainset	0	300w/helen/trainset/24729177_1.png	300w/helen/trainset/24729177_1.pts	197.000412	149.811371	402.813751	449.697479
helen	trainset	0	300w/helen/trainset/2473945935_1.png	300w/helen/trainset/2473945935_1.pts	162.607376	149.996002	436.812775	449.993225
helen	trainset	0	300w/helen/trainset/2474157761_1.png	300w/helen/trainset/2474157761_1.pts	199.424820	150.081772	400.576996	450.100830
helen	trainset	0	300w/helen/trainset/2476555449_1.png	300w/helen/trainset/2476555449_1.pts	184.291275	150.061325	416.223938	450.174072
helen	trainset	0	300w/helen/trainset/2477515529_1.png	300w/helen/trainset/2477515529_1.pts	176.165268	149.902100	424.224030	449.910187
helen	trainset	0	300w/helen/trainset/2477515529_3.png	300w/helen/trainset/2477515529_3.pts	201.567200	149.925201	398.306213	449.866119
helen	trainset	0	300w/helen/trainset/2477598941_1.png	300w/helen/trainset/2477598941_1.pts	184.151688	150.431305	415.582001	450.515076
helen	trainset	0	300w/helen/trainset/2477698161_1.png	300w/helen/trainset/2477698161_1.pts	195.839874	150.079468	403.494720	449.967377
helen	trainset	0	300w/helen/trainset/2477958141_1.png	300w/helen/trainset/2477958141_1.pts	174.065750	149.805405	426.401581	449.837952
helen	trainset	0	300w/helen/trainset/2477958141_2.png	300w/helen/trainset/2477958141_2.pts	177.502838	149.757507	422.669220	449.695648
helen	trainset	0	300w/helen/trainset/2478571096_1.png	300w/helen/trainset/2478571096_1.pts	203.509995	150.008728	396.945251	449.927307
helen	trainset	0	300w/helen/trainset/2480602910_1.png	300w/helen/trainset/2480602910_1.pts	178.477798	149.914230	421.426819	449.903625
helen	trainset	0	300w/helen/trainset/248228146_1.png	300w/helen/trainset/248228146_1.pts	193.393143	150.021942	406.481262	450.071136
helen	trainset	0	300w/helen/trainset/248255433_1.png	300w/helen/trainset/248255433_1.pts	186.208023	150.336899	414.868835	450.501526
helen	trainset	0	300w/helen/trainset/2483534214_1.png	300w/helen/trainset/2483534214_1.pts	179.773575	149.869644	421.003387	450.045807
helen	trainset	0	300w/helen/trainset/2483653127_1.png	300w/helen/trainset/2483653127_1.pts	171.350266	149.871429	428.651825	449.956635
helen	trainset	0	300w/helen/trainset/2484089292_1.png	300w/helen/trainset/2484089292_1.pts	194.767014	150.062225	405.402954	450.093781
helen	trainset	0	300w/helen/trainset/2484463018_1.png	300w/helen/trainset/2484463018_1.pts	187.524887	150.138062	412.474121	450.177582
helen	trainset	0	300w/helen/trainset/2485495082_1.png	300w/helen/trainset/2485495082_1.pts	197.747818	149.930862	402.248016	449.893860
helen	trainset	0	300w/helen/trainset/248684423_1.png	300w/helen/trainset/248684423_1.pts	194.011398	150.008530	406.164429	450.039154
helen	trainset	0	300w/helen/trainset/2487307260_1.png	300w/helen/trainset/2487307260_1.pts	197.267944	149.881409	402.996826	449.918457
helen	trainset	0	300w/helen/trainset/2488100923_1.png	300w/helen/trainset/2488100923_1.pts	197.795715	149.979843	402.208679	449.988098
helen	trainset	0	300w/helen/trainset/2488505181_1.png	300w/helen/trainset/2488505181_1.pts	185.138443	150.024185	414.745575	449.997650
helen	trainset	0	300w/helen/trainset/2489085841_1.png	300w/helen/trainset/2489085841_1.pts	197.527573	149.884384	402.605072	449.863403
helen	trainset	0	300w/helen/trainset/2489465975_1.png	300w/helen/trainset/2489465975_1.pts	196.972260	149.783417	403.290985	449.792603
helen	trainset	0	300w/helen/trainset/2490334278_1.png	300w/helen/trainset/2490334278_1.pts	192.251999	150.059235	407.696564	450.055389
helen	trainset	0	300w/helen/trainset/2491145700_1.png	300w/helen/trainset/2491145700_1.pts	199.217758	149.971710	400.797791	449.962097
helen	trainset	0	300w/helen/trainset/2492944654_1.png	300w/helen/trainset/2492944654_1.pts	172.604980	149.975388	427.561005	449.982666
helen	trainset	0	300w/helen/trainset/2493621535_1.png	300w/helen/trainset/2493621535_1.pts	178.806595	149.948929	420.965027	449.903442
helen	trainset	0	300w/helen/trainset/2495649904_1.png	300w/helen/trainset/2495649904_1.pts	185.601074	149.963211	414.175873	449.853119
helen	trainset	0	300w/helen/trainset/2495650350_1.png	300w/helen/trainset/2495650350_1.pts	187.344147	149.838577	412.640503	449.863525
helen	trainset	0	300w/helen/trainset/2496151369_1.png	300w/helen/trainset/2496151369_1.pts	191.156143	149.987488	408.899658	450.030884
helen	trainset	0	300w/helen/trainset/2496845639_1.png	300w/helen/trainset/2496845639_1.pts	178.903854	149.868225	421.481812	449.900391
helen	trainset	0	300w/helen/trainset/2496847811_1.png	300w/helen/trainset/2496847811_1.pts	170.401810	149.860382	429.804443	449.886597
helen	trainset	0	300w/helen/trainset/2497150361_1.png	300w/helen/trainset/2497150361_1.pts	208.073425	149.996445	391.670624	449.977600
helen	trainset	0	300w/helen/trainset/2497670922_1.png	300w/helen/trainset/2497670922_1.pts	184.321945	149.937241	415.565735	449.929871
helen	trainset	0	300w/helen/trainset/2497794830_1.png	300w/helen/trainset/2497794830_1.pts	185.436920	150.175339	414.406738	450.077545
helen	trainset	0	300w/helen/trainset/2497976014_1.png	300w/helen/trainset/2497976014_1.pts	194.772263	150.007263	404.962036	449.914978
helen	trainset	0	300w/helen/trainset/2497978188_1.png	300w/helen/trainset/2497978188_1.pts	201.046051	150.049713	399.056366	450.114258
helen	trainset	0	300w/helen/trainset/249852286_1.png	300w/helen/trainset/249852286_1.pts	191.304260	150.179626	408.353119	450.232483
helen	trainset	0	300w/helen/trainset/249852286_2.png	300w/helen/trainset/249852286_2.pts	189.838287	150.105515	410.273804	450.193604
helen	trainset	0	300w/helen/trainset/2498590482_1.png	300w/helen/trainset/2498590482_1.pts	196.333923	150.127106	403.570679	450.145325
helen	trainset	0	300w/helen/trainset/249871116_1.png	300w/helen/trainset/249871116_1.pts	169.274887	150.205185	431.266357	450.286591
helen	trainset	0	300w/helen/trainset/2500088309_1.png	300w/helen/trainset/2500088309_1.pts	193.721405	150.180130	406.169434	450.274475
helen	trainset	0	300w/helen/trainset/2500088309_2.png	300w/helen/trainset/2500088309_2.pts	190.883881	149.885040	409.039429	449.828156
helen	trainset	0	300w/helen/trainset/2500920192_1.png	300w/helen/trainset/2500920192_1.pts	185.923965	150.038269	414.154022	449.994934
helen	trainset	0	300w/helen/trainset/2500920400_1.png	300w/helen/trainset/2500920400_1.pts	189.229645	149.801102	410.638794	449.888214
helen	trainset	0	300w/helen/trainset/2501339174_1.png	300w/helen/trainset/2501339174_1.pts	191.485321	150.039276	408.681763	450.063354
helen	trainset	0	300w/helen/trainset/2501616966_1.png	300w/helen/trainset/2501616966_1.pts	200.324356	150.197113	399.992279	450.157349
helen	trainset	0	300w/helen/trainset/250246725_1.png	300w/helen/trainset/250246725_1.pts	199.956268	150.134201	400.444550	450.216125
helen	trainset	0	300w/helen/trainset/2502797758_1.png	300w/helen/trainset/2502797758_1.pts	200.696960	149.807785	399.793182	449.813110
helen	trainset	0	300w/helen/trainset/2502913945_1.png	300w/helen/trainset/2502913945_1.pts	193.381165	150.118774	406.941681	450.176178
helen	trainset	0	300w/helen/trainset/250351361_1.png	300w/helen/trainset/250351361_1.pts	181.451797	149.733856	418.686249	449.737976
helen	trainset	0	300w/helen/trainset/2504948725_1.png	300w/helen/trainset/2504948725_1.pts	193.657547	149.757996	405.961700	449.674805
helen	trainset	0	300w/helen/trainset/2504948725_2.png	300w/helen/trainset/2504948725_2.pts	171.047333	149.908051	429.004211	449.910431
helen	trainset	0	300w/helen/trainset/2505523580_1.png	300w/helen/trainset/2505523580_1.pts	197.752472	149.869904	401.852570	449.846771
helen	trainset	0	300w/helen/trainset/2506448164_1.png	300w/helen/trainset/2506448164_1.pts	193.564026	149.970093	406.559418	449.995758
helen	trainset	0	300w/helen/trainset/2507367343_1.png	300w/helen/trainset/2507367343_1.pts	182.310883	149.861649	417.724609	449.913452
helen	trainset	0	300w/helen/trainset/2507543274_1.png	300w/helen/trainset/2507543274_1.pts	189.259354	149.944992	411.704193	450.124420
helen	trainset	0	300w/helen/trainset/2508658578_1.png	300w/helen/trainset/2508658578_1.pts	184.176239	149.943253	415.806763	449.911957
helen	trainset	0	300w/helen/trainset/2510357809_1.png	300w/helen/trainset/2510357809_1.pts	179.462692	149.984695	420.480530	449.905457
helen	trainset	0	300w/helen/trainset/2511563395_1.png	300w/helen/trainset/2511563395_1.pts	176.625381	149.792145	423.215485	449.704742
helen	trainset	0	300w/helen/trainset/2511905092_1.png	300w/helen/trainset/2511905092_1.pts	183.212051	149.889404	416.875641	449.968719
helen	trainset	0	300w/helen/trainset/2512750679_1.png	300w/helen/trainset/2512750679_1.pts	185.262527	150.017624	414.940765	449.959778
helen	trainset	0	300w/helen/trainset/2513178752_1.png	300w/helen/trainset/2513178752_1.pts	194.950638	149.817673	404.656647	449.773773
helen	trainset	0	300w/helen/trainset/2514104824_1.png	300w/helen/trainset/2514104824_1.pts	196.573730	149.948563	403.271515	449.985077
helen	trainset	0	300w/helen/trainset/2514843771_1.png	300w/helen/trainset/2514843771_1.pts	201.779572	150.003082	398.208740	449.945648
helen	trainset	0	300w/helen/trainset/2514843829_1.png	300w/helen/trainset/2514843829_1.pts	197.534882	149.943710	402.724091	450.049133
helen	trainset	0	300w/helen/trainset/251544505_1.png	300w/helen/trainset/251544505_1.pts	185.309113	149.747223	413.859070	449.600464
helen	trainset	0	300w/helen/trainset/2515668654_1.png	300w/helen/trainset/2515668654_1.pts	200.232498	150.055481	400.200256	450.086975
helen	trainset	0	300w/helen/trainset/2515748640_1.png	300w/helen/trainset/2515748640_1.pts	187.156769	150.196121	413.143738	450.238861
helen	trainset	0	300w/helen/trainset/2516299615_1.png	300w/helen/trainset/2516299615_1.pts	194.059097	150.072372	405.532440	450.028778
helen	trainset	0	300w/helen/trainset/2516806579_1.png	300w/helen/trainset/2516806579_1.pts	191.088058	149.882965	408.863800	449.874084
helen	trainset	0	300w/helen/trainset/2519183112_1.png	300w/helen/trainset/2519183112_1.pts	193.785339	150.091492	405.969055	450.136597
helen	trainset	0	300w/helen/trainset/2520325864_1.png	300w/helen/trainset/2520325864_1.pts	189.349213	149.849472	410.295990	449.782379
helen	trainset	0	300w/helen/trainset/2521596793_1.png	300w/helen/trainset/2521596793_1.pts	190.753128	150.374969	409.680145	450.506653
helen	trainset	0	300w/helen/trainset/2524358270_1.png	300w/helen/trainset/2524358270_1.pts	191.393616	149.914108	408.511200	449.897003
helen	trainset	0	300w/helen/trainset/2524386803_1.png	300w/helen/trainset/2524386803_1.pts	193.043198	150.013672	406.933868	450.021057
helen	trainset	0	300w/helen/trainset/2525080073_1.png	300w/helen/trainset/2525080073_1.pts	181.386963	149.794968	418.079865	449.739868
helen	trainset	0	300w/helen/trainset/2525221598_1.png	300w/helen/trainset/2525221598_1.pts	192.416672	149.980850	407.504547	450.036224
helen	trainset	0	300w/helen/trainset/2525904180_1.png	300w/helen/trainset/2525904180_1.pts	170.685638	149.776642	428.646057	449.805389
helen	trainset	0	300w/helen/trainset/2525905984_1.png	300w/helen/trainset/2525905984_1.pts	181.449219	149.840286	417.818176	449.644989
helen	trainset	0	300w/helen/trainset/2527422664_1.png	300w/helen/trainset/2527422664_1.pts	188.994797	149.986526	411.102722	450.017639
helen	trainset	0	300w/helen/trainset/2527922253_1.png	300w/helen/trainset/2527922253_1.pts	195.137558	149.789841	404.645142	449.753326
helen	trainset	0	300w/helen/trainset/2528600614_1.png	300w/helen/trainset/2528600614_1.pts	189.090576	149.918442	410.936462	449.882935
helen	trainset	0	300w/helen/trainset/2528689679_1.png	300w/helen/trainset/2528689679_1.pts	196.446259	150.139175	403.744934	450.152008
helen	trainset	0	300w/helen/trainset/2529411571_1.png	300w/helen/trainset/2529411571_1.pts	175.705627	149.838562	424.022888	449.775879
helen	trainset	0	300w/helen/trainset/2529462320_1.png	300w/helen/trainset/2529462320_1.pts	176.279678	149.902206	423.774719	449.902466
helen	trainset	0	300w/helen/trainset/2529559836_1.png	300w/helen/trainset/2529559836_1.pts	172.201706	150.155411	427.245026	450.044373
helen	trainset	0	300w/helen/trainset/2529559836_2.png	300w/helen/trainset/2529559836_2.pts	195.642609	149.966309	403.832214	449.836487
helen	trainset	0	300w/helen/trainset/252976245_1.png	300w/helen/trainset/252976245_1.pts	201.234482	149.804520	398.939728	449.904114
helen	trainset	0	300w/helen/trainset/2530498353_1.png	300w/helen/trainset/2530498353_1.pts	194.131821	149.816086	405.753021	449.940765
helen	trainset	0	300w/helen/trainset/2530880920_1.png	300w/helen/trainset/2530880920_1.pts	170.841751	150.232697	429.643402	450.330261
helen	trainset	0	300w/helen/trainset/2530880990_1.png	300w/helen/trainset/2530880990_1.pts	169.012833	149.971252	431.341278	450.051605
helen	trainset	0	300w/helen/trainset/2532979343_1.png	300w/helen/trainset/2532979343_1.pts	194.859467	150.065170	405.333496	450.170624
helen	trainset	0	300w/helen/trainset/2532979343_2.png	300w/helen/trainset/2532979343_2.pts	198.808533	150.072128	400.669434	450.001068
helen	trainset	0	300w/helen/trainset/2533221503_1.png	300w/helen/trainset/2533221503_1.pts	189.111206	150.023346	410.756653	449.995300
helen	trainset	0	300w/helen/trainset/2533685677_1.png	300w/helen/trainset/2533685677_1.pts	217.084274	150.009415	382.625641	450.049591
helen	trainset	0	300w/helen/trainset/2533685677_2.png	300w/helen/trainset/2533685677_2.pts	187.795761	149.962677	411.636932	450.044891
helen	trainset	0	300w/helen/trainset/2533795622_1.png	300w/helen/trainset/2533795622_1.pts	200.035721	149.858917	399.996948	449.911377
helen	trainset	0	300w/helen/trainset/2533799522_1.png	300w/helen/trainset/2533799522_1.pts	198.767014	150.174133	401.144562	450.274597
helen	trainset	0	300w/helen/trainset/2533799522_2.png	300w/helen/trainset/2533799522_2.pts	204.502365	150.053741	396.030304	450.023163
helen	trainset	0	300w/helen/trainset/2533908657_2.png	300w/helen/trainset/2533908657_2.pts	184.860062	150.169235	415.522064	450.220642
helen	trainset	0	300w/helen/trainset/2533918233_1.png	300w/helen/trainset/2533918233_1.pts	196.307053	150.049576	403.934235	450.047668
helen	trainset	0	300w/helen/trainset/2534288728_1.png	300w/helen/trainset/2534288728_1.pts	191.614410	150.134644	408.097351	450.122009
helen	trainset	0	300w/helen/trainset/2534731068_1.png	300w/helen/trainset/2534731068_1.pts	196.594223	149.931213	403.283478	449.906128
helen	trainset	0	300w/helen/trainset/2534731068_2.png	300w/helen/trainset/2534731068_2.pts	192.045181	149.877060	407.967010	449.917419
helen	trainset	0	300w/helen/trainset/2534934254_1.png	300w/helen/trainset/2534934254_1.pts	191.791824	149.809723	408.349976	449.817993
helen	trainset	0	300w/helen/trainset/2535719318_1.png	300w/helen/trainset/2535719318_1.pts	188.802231	149.851273	410.874146	449.915710
helen	trainset	0	300w/helen/trainset/2535719318_2.png	300w/helen/trainset/2535719318_2.pts	200.795105	150.070297	398.855469	449.963776
helen	trainset	0	300w/helen/trainset/2535719318_3.png	300w/helen/trainset/2535719318_3.pts	179.545120	149.848099	420.321930	449.937500
helen	trainset	0	300w/helen/trainset/2536015089_1.png	300w/helen/trainset/2536015089_1.pts	194.262619	149.969513	405.543427	450.037262
helen	trainset	0	300w/helen/trainset/2536015971_1.png	300w/helen/trainset/2536015971_1.pts	194.797058	150.042831	405.060669	450.016693
helen	trainset	0	300w/helen/trainset/2536681755_1.png	300w/helen/trainset/2536681755_1.pts	187.119965	149.864960	412.973816	449.793793
helen	trainset	0	300w/helen/trainset/2536681755_2.png	300w/helen/trainset/2536681755_2.pts	192.722290	149.981552	407.642609	450.036072
helen	trainset	0	300w/helen/trainset/2536832392_1.png	300w/helen/trainset/2536832392_1.pts	200.231354	149.934921	399.881714	449.933167
helen	trainset	0	300w/helen/trainset/2537969929_1.png	300w/helen/trainset/2537969929_1.pts	188.200912	149.925125	411.759613	449.893646
helen	trainset	0	300w/helen/trainset/2537972279_1.png	300w/helen/trainset/2537972279_1.pts	190.410248	150.054321	409.366913	450.020660
helen	trainset	0	300w/helen/trainset/2538548404_1.png	300w/helen/trainset/2538548404_1.pts	197.446625	150.144531	402.757599	450.210358
helen	trainset	0	300w/helen/trainset/2538980825_1.png	300w/helen/trainset/2538980825_1.pts	190.520889	149.716217	409.526611	449.794403
helen	trainset	0	300w/helen/trainset/2540009576_1.png	300w/helen/trainset/2540009576_1.pts	189.757431	149.971191	410.193024	449.969818
helen	trainset	0	300w/helen/trainset/254040505_1.png	300w/helen/trainset/254040505_1.pts	178.299362	149.596588	421.908142	449.459320
helen	trainset	0	300w/helen/trainset/2540799498_1.png	300w/helen/trainset/2540799498_1.pts	193.418716	149.850479	406.628571	449.845886
helen	trainset	0	300w/helen/trainset/2540954257_1.png	300w/helen/trainset/2540954257_1.pts	189.494003	149.690964	410.223663	449.581604
helen	trainset	0	300w/helen/trainset/2541112439_1.png	300w/helen/trainset/2541112439_1.pts	189.720840	150.131332	410.004944	450.092255
helen	trainset	0	300w/helen/trainset/2541112439_2.png	300w/helen/trainset/2541112439_2.pts	197.992157	149.972488	401.985962	450.022827
helen	trainset	0	300w/helen/trainset/2541125327_1.png	300w/helen/trainset/2541125327_1.pts	170.247833	150.030884	429.951599	450.121826
helen	trainset	0	300w/helen/trainset/2541637575_1.png	300w/helen/trainset/2541637575_1.pts	180.771088	150.387451	419.415283	450.484924
helen	trainset	0	300w/helen/trainset/2542834954_1.png	300w/helen/trainset/2542834954_1.pts	192.589844	150.003204	407.435760	450.001495
helen	trainset	0	300w/helen/trainset/2544305981_1.png	300w/helen/trainset/2544305981_1.pts	173.727310	150.009537	426.402893	450.013184
helen	trainset	0	300w/helen/trainset/2544306273_1.png	300w/helen/trainset/2544306273_1.pts	179.667160	150.074417	420.474274	450.031952
helen	trainset	0	300w/helen/trainset/2544738096_1.png	300w/helen/trainset/2544738096_1.pts	189.485229	149.832336	409.733063	449.732788
helen	trainset	0	300w/helen/trainset/2544906205_1.png	300w/helen/trainset/2544906205_1.pts	185.867477	149.992569	413.823975	449.981079
helen	trainset	0	300w/helen/trainset/2545119553_1.png	300w/helen/trainset/2545119553_1.pts	191.903915	149.975632	408.442719	450.041046
helen	trainset	0	300w/helen/trainset/2545132994_1.png	300w/helen/trainset/2545132994_1.pts	174.705246	149.963699	425.419159	449.918671
helen	trainset	0	300w/helen/trainset/2546411220_1.png	300w/helen/trainset/2546411220_1.pts	198.660522	149.924225	401.360474	449.918793
helen	trainset	0	300w/helen/trainset/2546515404_1.png	300w/helen/trainset/2546515404_1.pts	188.340775	150.118912	411.986877	450.114899
helen	trainset	0	300w/helen/trainset/2547027076_1.png	300w/helen/trainset/2547027076_1.pts	172.310410	150.289383	427.845154	450.271332
helen	trainset	0	300w/helen/trainset/2547601276_1.png	300w/helen/trainset/2547601276_1.pts	185.704971	149.924072	414.634277	449.947723
helen	trainset	0	300w/helen/trainset/2547802012_1.png	300w/helen/trainset/2547802012_1.pts	183.516739	149.734894	416.614349	449.618103
helen	trainset	0	300w/helen/trainset/2547808775_1.png	300w/helen/trainset/2547808775_1.pts	189.318207	150.172302	410.163635	450.073517
helen	trainset	0	300w/helen/trainset/2547890471_1.png	300w/helen/trainset/2547890471_1.pts	187.745087	150.041824	412.786041	450.087189
helen	trainset	0	300w/helen/trainset/2548364697_1.png	300w/helen/trainset/2548364697_1.pts	192.070908	149.847473	408.581024	449.929535
helen	trainset	0	300w/helen/trainset/2548725859_1.png	300w/helen/trainset/2548725859_1.pts	182.912933	150.027023	416.813843	450.028900
helen	trainset	0	300w/helen/trainset/2548725859_2.png	300w/helen/trainset/2548725859_2.pts	192.791519	150.131012	406.975525	450.162231
helen	trainset	0	300w/helen/trainset/2548725859_3.png	300w/helen/trainset/2548725859_3.pts	182.647751	150.000229	417.039917	449.948944
helen	trainset	0	300w/helen/trainset/2548811959_1.png	300w/helen/trainset/2548811959_1.pts	187.705933	149.908615	413.039490	450.014038
helen	trainset	0	300w/helen/trainset/2550281081_1.png	300w/helen/trainset/2550281081_1.pts	199.218231	149.848206	400.351379	449.774170
helen	trainset	0	300w/helen/trainset/2550744227_1.png	300w/helen/trainset/2550744227_1.pts	194.749924	149.948166	405.447418	449.945068
helen	trainset	0	300w/helen/trainset/2550746669_1.png	300w/helen/trainset/2550746669_1.pts	185.632904	150.027298	414.291046	450.123535
helen	trainset	0	300w/helen/trainset/2551002855_1.png	300w/helen/trainset/2551002855_1.pts	201.443802	149.777344	398.386963	449.768219
